x,f1,f2,f3,f4,f5,f6,f7,f8
897,0.999999404,9.73E-05,0.422818928,0.506846886,0.422210566,0.507925747,0.502350949,0.499627352
898,1,9.29E-05,0.416276388,0.509456105,0.421546969,0.512100931,0.518730623,0.57553668
899,0.999986887,7.63E-05,0.416698082,0.515588357,0.42170708,0.518084393,0.513806799,0.657494116
900,1,5.68E-05,0.417101497,0.520913088,0.423513983,0.527155174,0.525578632,0.662920618
901,0.999999881,6.26E-05,0.422166287,0.528941625,0.423254933,0.531505082,0.526862354,0.675477028
902,1,9.08E-06,0.420336735,0.532114022,0.421660308,0.534234615,0.536378811,0.692083836
903,0.999994278,2.65E-06,0.423567571,0.531918695,0.417650457,0.533338248,0.53047851,0.718981361
904,1.28E-07,9.31E-08,0.422807587,0.534764373,0.419774108,0.53929318,0.535578592,0.720447588
905,2.69E-30,2E-05,0.424930804,0.532041748,0.416225696,0.529791882,0.532181919,0.713491869
906,3.05E-18,1.21E-07,0.423474114,0.530617737,0.406106085,0.527704378,0.533532348,0.723773336
907,1.55E-18,2.04E-09,0.424929872,0.529142663,0.415393046,0.526245628,0.527690033,0.726692677
908,6.11E-14,2.26E-08,0.425871986,0.520616755,0.419146112,0.525833418,0.523905702,0.731524563
909,9.03E-15,3.16E-08,0.426910232,0.522281301,0.416337237,0.521291358,0.521428767,0.726786661
910,5.2E-10,1.82E-09,0.425970704,0.518484672,0.412622069,0.519135485,0.520355966,0.727257252
911,2.76E-12,1.23E-09,0.427527773,0.515189459,0.415126041,0.513475865,0.513797247,0.725554943
912,2.02E-13,3.95E-09,0.425900633,0.508195036,0.416453046,0.514544944,0.510931471,0.730668831
913,4.89E-23,7.6E-07,0.424235557,0.510287811,0.415156868,0.508484998,0.509196802,0.725034714
914,1.2E-17,3E-07,0.425788727,0.505479791,0.414283778,0.508661511,0.506474952,0.733205605
915,1.48E-23,9.32E-07,0.426779446,0.503292428,0.410427796,0.500779055,0.501808966,0.727410984
916,2.74E-07,2.08E-05,0.424629098,0.495938258,0.405242295,0.500779918,0.501336821,0.728324986
917,0.952614069,2.45E-05,0.421808316,0.498256949,0.4040255,0.498544909,0.49569006,0.724786806
918,1,4.26E-05,0.422891219,0.499449946,0.409731465,0.502625543,0.500253158,0.722459555
919,1,0.000235389,0.421512827,0.499042063,0.409023189,0.499599691,0.495115378,0.728837824
920,1,9.76E-05,0.41998965,0.504655024,0.413831847,0.505548665,0.507055721,0.720848274
921,0.999996662,1.79E-05,0.419665069,0.507980056,0.413249898,0.50957577,0.506077119,0.732393026
922,0.999999881,1.63E-05,0.414763165,0.512063624,0.414017331,0.515606227,0.51713964,0.733933115
923,0.999960899,3.52E-05,0.414342436,0.516770559,0.414402318,0.519094719,0.516398828,0.744680405
924,1,2.36E-05,0.414872697,0.522730396,0.418243088,0.52838599,0.525251819,0.737823772
925,0.999999046,4.89E-05,0.418710333,0.529243324,0.417393509,0.531391794,0.5283581,0.735571241
926,1,2.71E-06,0.420661098,0.533738174,0.419243125,0.535559327,0.535146669,0.741103601
927,0.999998689,5.24E-07,0.426045621,0.535874475,0.415519504,0.53770266,0.53535291,0.753549576
928,0.17321609,2.02E-08,0.425637489,0.541051212,0.418443434,0.546569246,0.542034326,0.743417931
929,6.34E-21,9.39E-06,0.426843453,0.538848948,0.417778397,0.53652844,0.537676463,0.727276087
930,9.05E-17,7.69E-08,0.428175574,0.535259353,0.415069195,0.532741426,0.535331377,0.730686569
931,7.11E-25,1.6E-09,0.429993437,0.53177739,0.416228863,0.528718937,0.530568955,0.731875277
932,2.19E-17,4.64E-09,0.430466549,0.522278972,0.417037464,0.526731527,0.525748436,0.735973358
933,1.37E-16,2.99E-09,0.431897283,0.522682685,0.415391016,0.521532295,0.521849539,0.729208231
934,2.9E-11,6.81E-11,0.429199408,0.519671689,0.405312827,0.519784606,0.522426378,0.724888945
935,9.39E-13,7.94E-11,0.429949356,0.515930276,0.410412235,0.513389717,0.514521526,0.719244528
936,8.99E-11,4.97E-11,0.429454973,0.509237285,0.411916456,0.512823661,0.510644034,0.721835327
937,1.3E-14,1.21E-09,0.429462058,0.512651019,0.414505034,0.510867463,0.510838838,0.720100689
938,6.36E-15,1.17E-09,0.429127659,0.50566566,0.414792066,0.510602869,0.50745004,0.728138256
939,9.13E-23,5.96E-08,0.429419994,0.504269076,0.410143523,0.502084518,0.503311388,0.724371672
940,3.02E-19,5.54E-08,0.426841905,0.495336339,0.404886187,0.500356398,0.497872721,0.729880142
941,1.32E-25,4.61E-06,0.425140317,0.495480398,0.407481179,0.493878012,0.494872956,0.719295979
942,0.000183599,2.74E-05,0.425930675,0.491653038,0.406569553,0.49749075,0.495908505,0.723108578
943,0.999999523,6.31E-05,0.425672508,0.495219344,0.411660269,0.495935086,0.491069104,0.71750679
944,1,6.4E-05,0.423555176,0.501342328,0.41417293,0.504368615,0.505162716,0.706337357
945,0.999999881,8.12E-05,0.421817427,0.505195086,0.413235126,0.506199224,0.50186144,0.715126181
946,1,6.17E-05,0.418028623,0.510784365,0.415861986,0.513820729,0.515626371,0.70684824
947,0.99999249,3.14E-05,0.417901299,0.516348813,0.416854159,0.518356846,0.514975237,0.716889811
948,1,1.25E-05,0.41915911,0.52202577,0.420003337,0.52683301,0.524632601,0.713789463
949,0.999999762,1.42E-05,0.42326079,0.528096858,0.418511366,0.529952661,0.526421582,0.71922369
950,1,1.83E-06,0.422323061,0.531567413,0.418280483,0.533902227,0.53468232,0.723014784
951,0.999997973,8.87E-07,0.425509564,0.532815359,0.414558597,0.534252522,0.531887533,0.737359571
952,4.16E-07,3.56E-08,0.422159153,0.536219447,0.415792098,0.541089541,0.537889924,0.734900236
953,3.02E-30,3.12E-05,0.422164998,0.535231517,0.415384131,0.533117135,0.535588096,0.726298571
954,1.27E-18,6.15E-07,0.421001032,0.532797924,0.407281268,0.530665247,0.535696592,0.737844038
955,1E-18,1.02E-08,0.422480776,0.53105953,0.414721335,0.528772546,0.530216185,0.741077471
956,1.34E-13,1.91E-07,0.422201379,0.521982544,0.41709513,0.527334243,0.525646585,0.74433589
957,2.7E-13,2.44E-07,0.422676136,0.522198579,0.413480137,0.521895976,0.522141225,0.739120722
