x-r,y-r,x-s,y-s
0.725497819,0.028441995,-1.771971552,0.453901317
-0.859387522,-0.049593833,-0.490535367,0.331981609
-0.88090853,-0.052611988,-0.490535367,0.331981609
-0.917625812,0.038311208,-2.331963121,-0.097928928
2.510629223,1.832066524,1.391833948,0.768095123
4.504748851,0.003253156,4.505817181,0.002082601
-1.383201286,-0.018553967,-2.307621218,-0.086216319
-0.404666753,-0.073684439,-1.077030372,-0.08437203
-0.51872913,0.150434479,-2.203027446,-0.016398561
-0.451577466,-0.05766825,-1.113099189,-0.083164975
-0.44078099,-0.071261113,-1.113099189,-0.083164975
-2.561010727,0.068788925,-2.952964685,0.054675798
0.964045563,2.004102159,0.270619586,-1.596199597
4.504976637,0.002204779,3.658101564,-0.13876328
-1.726193999,-0.042743858,-2.200835337,0.132545211
-0.450173508,0.285459512,-0.697476441,-0.156871617
-1.060020798,0.37364115,-2.092805112,-0.160559875
-0.503489872,0.278993007,-0.739210242,-0.154582478
-0.489945603,0.283771479,-0.739210242,-0.154582478
-2.571460146,0.014061537,-1.378042555,0.02102206
1.390072157,-1.961433445,4.505817181,0.002082601
4.345703442,-0.175092607,4.505817181,0.002082601
-1.35552597,0.051250762,-2.037231343,0.033002315
-0.857723307,0.039512666,-0.147053907,-0.001521784
-1.201420495,-0.026634061,-2.110967385,-0.050481204
-0.904722751,0.031616259,-0.19700297,-0.0015513
-0.905514261,0.035470272,-0.19700297,-0.0015513
-1.599877211,0.169891602,-2.740726035,-0.004542762
0.649800356,-2.942098082,2.376770201,0.735235131
4.505743149,0.002048508,4.505817181,0.002082601
-2.113403924,0.101397071,-1.885971867,-0.071090928
-0.468746571,-0.0842114,-1.891144116,-0.048071727
-2.086450854,-0.0703944,-1.741505301,-0.010619006
-0.544312884,-0.098084946,-1.915061981,-0.047406467
-0.517194453,-0.080903827,-1.915061981,-0.047406467
-2.623408661,0.000964232,-3.088952821,-0.01122634
0.867085744,2.812313679,-1.373807155,0.507124553
4.5013822,0.002330238,4.505817181,0.002082601
-1.7146877,-0.089718038,-2.080210642,0.025674955
-0.421775252,0.21393207,-0.893781871,0.116708906
-1.792243524,0.247063574,-2.065460593,-0.050591337
-0.505011608,0.222261754,-0.932585741,0.114914753
-0.477064436,0.208276799,-0.932585741,0.114914753
-2.791213376,-0.012080031,-2.584415446,0.032235935
2.044778752,2.771071355,4.505817181,0.002082601
4.173852654,0.254512479,4.505817181,0.002082601
-1.007856621,-0.086430307,-1.946029886,-0.02916479
-0.829353393,-0.153904506,-0.064049736,0.00908079
-0.698530993,0.17041845,-2.303641053,-0.058038136
-0.846360214,-0.137998331,-0.115237667,0.008893027
-0.867323546,-0.153435592,-0.115237667,0.008893027
-0.203029955,-0.264706336,-2.744118846,-0.003504993
1.134560881,3.036267045,0.620090537,-0.296814852
4.50551254,0.002400314,4.505817181,0.002082601
-2.094500978,-0.09985754,-2.301774949,0.101295316
-0.410432178,-0.196523839,-2.348950289,0.165488358
-1.947972965,-0.07283696,-2.192105826,0.149216513
-0.48977669,-0.169033505,-2.366035227,0.162966154
-0.458593498,-0.204649975,-2.366035227,0.162966154
-2.682297471,-0.003478016,-3.208277959,0.023563507
1.07212964,0.399028256,4.505817181,0.002082601
4.338323571,-0.158850357,4.505817181,0.002082601
-1.202387845,0.042058689,-1.839060288,0.029468806
-0.612257906,0.195823345,-0.001416356,-0.003834122
-1.157231727,0.313058177,-2.270136223,-0.016595033
-0.653579472,0.189572766,-0.053539114,-0.003829125
-0.655432933,0.196540555,-0.053539114,-0.003829125
-0.931322264,-0.014948498,-2.738307943,-0.004875434
3.63904984,-0.649872856,-0.103729305,-0.503244257
4.500098738,-0.000948138,2.720023517,0.173924664
-1.085285649,-0.034238356,-1.879912094,0.142116374
-0.83385285,0.053724661,-1.212574607,0.035984774
-0.208313011,-0.125067714,-2.101330072,0.085565252
-0.856541844,0.052191192,-1.246620376,0.035395459
-0.864054798,0.059599322,-1.246620376,0.035395459
-1.967355973,0.014634008,2.16936365,0.415215752
3.361510021,0.554312936,-0.365358714,-2.838724819
4.396108913,-0.038933747,4.505817181,0.002082601
-1.09900045,-0.039909951,-2.318150858,0.126237307
-0.704509527,-0.003916334,-0.902561404,0.072741724
0.348513073,0.08872008,-2.101652931,-0.117750426
-0.71208431,-0.005804973,-0.941234236,0.071603798
-0.723387316,-0.007373261,-0.941234236,0.071603798
-1.580626736,-0.048097335,-2.704509316,0.007894951
4.505700896,0.001992084,1.401269595,0.681418206
4.41343791,-0.103041844,4.449959562,0.059429321
-1.369151156,-0.009434797,-1.743654732,-0.139107414
-1.09242767,-0.004892532,-0.489091786,-0.387314341
0.601203947,0.058920636,-1.414022999,-0.261661776
-1.070531823,-0.006242574,-0.533935805,-0.381585759
-1.101961188,-0.006300519,-0.533935805,-0.381585759
-0.158607293,0.141262587,-2.582034647,0.006904118
0.993151989,0.071020632,4.505817181,0.002082601
4.347219643,0.116960339,4.505817181,0.002082601
-1.40879825,0.029721759,-2.066330885,-0.004457375
-0.733588421,0.360080101,-0.16247086,-0.01406954
-1.318738811,0.045602531,-2.058711816,-0.061256313
-0.791971736,0.34363825,-0.212189819,-0.013911776
-0.783300968,0.363242882,-0.212189819,-0.013911776
-1.844793748,-0.131372053,-2.741751205,-0.002254904
0.507189948,3.436028526,4.505817181,0.002082601
4.505640406,0.002178799,4.505817181,0.002082601
-2.005009245,-0.077162565,-2.147758724,0.069278838
-0.417014659,-0.051917222,-0.27592189,-0.012180268
-1.797788466,0.102192842,-2.255923267,0.022856833
-0.498325848,-0.029510785,-0.32394755,-0.012050702
-0.466008772,-0.057438503,-0.32394755,-0.012050702
-2.733307827,0.006976278,-2.755727815,-0.037130956
0.538007952,-2.146186924,2.509836349,2.025568702
4.503559878,0.003538582,4.505817181,0.002082601
-1.747461662,0.061830297,-2.191767407,-0.028819305
-0.511834962,0.036802055,-0.374816722,-0.041682017
-1.833649918,-0.177761805,-2.472757234,-0.105230964
-0.592170604,0.018108626,-0.42136634,-0.041112126
-0.566572111,0.033992991,-0.42136634,-0.041112126
-2.756998703,0.032458098,-2.782848944,-0.009579544
1.674420539,2.816378703,4.505817181,0.002082601
4.332650341,0.080772793,4.505817181,0.002082601
-1.448281102,-0.057313452,-2.571676657,-0.111321366
-0.817983297,-0.129098393,-0.71271464,-0.014828879
-0.834895305,0.212337558,-1.876440577,0.115261666
-0.854493996,-0.112339636,-0.754221005,-0.014659782
-0.860595519,-0.127411189,-0.754221005,-0.014659782
-1.20173702,-0.102403382,-0.938317139,0.060528116
2.989758491,1.705245661,0.373918046,-1.683031033
4.505366131,0.002571072,4.244541893,-0.153325062
-1.45847087,-0.005447771,-2.159340403,0.134175795
-0.454409702,-0.06604471,-0.945807698,0.202859822
-0.171964319,0.042213067,-2.342173203,0.005864156
-0.472974232,-0.056406662,-0.983835062,0.199779834
-0.477849857,-0.065032256,-0.983835062,0.199779834
-1.87017095,-0.028988403,-1.265222714,0.05986104
2.304642758,-2.144807071,4.505817181,0.002082601
4.337501465,-0.053591576,4.505817181,0.002082601
-1.276194324,0.04252908,-2.598401299,0.057017739
-0.958161417,0.080544699,-0.574762577,-0.007554958
-0.482305692,-0.202358409,-1.915392881,-0.08342849
-0.976327903,0.071463944,-0.618327928,-0.007494426
-0.993621272,0.082056553,-0.618327928,-0.007494426
-0.908653691,0.08961961,-1.881538805,0.023399857
4.505717501,0.002144983,-0.374882913,-2.364679621
4.505772041,0.002078839,4.117376915,-0.437091299
-1.294298849,0.017846064,-1.750454165,0.221171463
-0.793197726,-0.019994079,-0.537435045,0.312461828
0.625019402,-0.082864387,-2.003466069,0.123505952
-0.78568797,-0.02186408,-0.581557523,0.30774599
-0.803340605,-0.021853872,-0.581557523,0.30774599
-1.174513807,-0.01556475,-2.182795563,-0.050527551
0.980817052,-2.515502929,0.888463726,0.630780904
4.449995497,-0.071035125,4.505817181,0.002082601
-1.486138427,0.0837102,-2.350983185,-0.074155943
-0.717357772,0.101945666,-1.075842178,-0.01957923
-1.58740002,-0.220732076,-2.109153115,0.067710038
-0.784925845,0.080481837,-1.11192873,-0.019339232
-0.775679588,0.094869691,-1.11192873,-0.019339232
-2.018110768,0.338520799,-2.946086191,-0.025902797
1.11986738,3.353077483,1.01498763,3.106314132
4.504856879,0.003108785,4.505817181,0.002082601
-1.935050829,-0.163670757,-2.07074726,-0.159140898
-0.452191855,-0.089148342,-0.462887832,-0.147396346
-1.669487007,0.076426497,-2.217855323,-0.095780605
-0.525668868,-0.060545121,-0.508122956,-0.145248629
-0.504992441,-0.090832478,-0.508122956,-0.145248629
-2.700297321,0.083172245,-2.32567975,0.023119073
0.996798536,-0.731795625,4.505817181,0.002082601
4.346407889,0.056715062,4.505817181,0.002082601
-1.388729445,0.05918457,-2.058980181,0.017521638
-0.758468589,0.34021082,-0.158595557,-0.014391997
-1.28317835,0.019518321,-2.071666175,-0.09056349
-0.812654222,0.320292969,-0.208372357,-0.01422942
-0.807663571,0.340679634,-0.208372357,-0.01422942
-1.779967559,-0.054083286,-2.741192357,-0.003356498
1.148130324,2.707355864,4.505817181,0.002082601
4.49868174,0.008727694,4.505817181,0.002082601
-1.901487804,-0.062712065,-2.14545867,-0.005920796
-0.451226076,-0.301383221,-0.236176917,-0.010707073
-1.871237915,-0.084018916,-2.079451338,0.01517644
-0.531488711,-0.27433765,-0.284795785,-0.010599495
-0.506361026,-0.308752415,-0.284795785,-0.010599495
-2.705064953,-0.06712351,-2.761620016,-0.010954153
-0.734764397,1.807843135,1.157695253,1.633720798
4.502110362,0.005364772,4.505817181,0.002082601
-2.267359364,-0.070278877,-1.886662369,0.015935685
-0.867701666,-0.275144804,-0.492490456,-0.327997427
-1.932159117,-0.100070452,-1.645015152,-0.293014748
-0.943226758,-0.263086179,-0.53728375,-0.323154172
-0.922843227,-0.285572772,-0.53728375,-0.323154172
-1.668282049,-0.284785691,-2.908375403,-0.002892662
4.505801344,0.00208293,2.017289694,0.658645184
4.505727498,0.002116161,3.688009684,-0.630360508
-1.195635485,-0.003398742,-2.517047759,0.154572012
-0.578931735,-0.03714935,-2.918559502,0.073346811
-0.059140576,-0.000263008,-1.967917165,0.207751707
-0.586829014,-0.037185966,-2.92714281,0.072199854
-0.604800203,-0.037867594,-2.92714281,0.072199854
-1.545239293,0.030406915,1.594720697,0.019324079
4.248081424,0.27138343,0.988381575,-0.519895231
4.504290949,0.002047049,4.171018585,-0.485377554
-1.18477856,0.001805106,-1.959334191,0.143369334
-0.812923766,-0.015542493,-0.649213241,0.194759906
0.498205121,-0.008083005,-2.125541215,0.177227243
-0.81194682,-0.008929916,-0.691667388,0.191800813
-0.824293738,-0.008240972,-0.691667388,0.191800813
-1.389456065,0.029745638,1.8598718,0.215645997
1.561160398,1.771629696,4.505817181,0.002082601
4.278041926,0.285880832,4.505817181,0.002082601
-1.176051389,-0.090527879,-1.982347944,-0.039768137
-0.921270723,-0.05535974,-0.118797885,-0.008169687
-0.866714688,0.089281437,-2.304447861,0.016442104
-0.958075063,-0.045577745,-0.16916868,-0.008099981
-0.966794334,-0.049793833,-0.16916868,-0.008099981
-1.180931071,-0.19804114,-2.742174006,-0.002048153
1.12327792,-2.40935976,1.10444855,0.047746954
4.505786114,0.002094796,4.505817181,0.002082601
-2.297400737,0.006083096,-1.81359515,-0.021076073
-0.506027405,0.070676708,-0.533418453,0.356542301
-2.146068347,-0.145754278,-1.467760316,0.348922708
-0.572561617,0.050175403,-0.577600881,0.351168545
-0.550658415,0.071931166,-0.577600881,0.351168545
-2.518738586,-0.007517086,-2.914429209,-0.002663028
-0.262098536,-0.436397331,0.985825463,2.242734686
4.505799698,0.002065873,4.505817181,0.002082601
-2.376021896,-0.013790107,-1.846990938,-0.060965575
-0.554963517,0.40835899,-0.510186373,0.243063301
-2.019002289,0.079370882,-1.544765819,0.167840026
-0.634866276,0.38905454,-0.554715548,0.239383262
-0.604383548,0.415445281,-0.554715548,0.239383262
-2.552437773,0.004192988,-2.911149385,-0.004530668
1.238658598,-0.782127793,1.103179642,0.080806151
4.499237017,0.000758597,4.505817181,0.002082601
-1.370151818,-0.135532689,-2.563402718,-0.032217666
-0.51023592,0.297657314,-0.517635165,0.305413752
-1.116877022,-0.004349069,-1.912825178,0.204142283
-0.57524051,0.277741224,-0.562053164,0.300803109
-0.559435958,0.296362192,-0.562053164,0.300803109
-2.499763326,-0.071876231,-2.913397466,-0.001840473
1.25470333,-3.313813157,4.505817181,0.002082601
4.505272994,0.001437133,4.505817181,0.002082601
-1.799671957,0.077738573,-2.622997546,0.022939579
-0.53179482,-0.012209637,-1.421814475,-0.003297861
-1.895175314,-0.114615639,-2.249550394,-0.079161072
-0.614881233,-0.033097992,-1.452737261,-0.003300869
-0.588957802,-0.010910168,-1.452737261,-0.003300869
-2.555746459,-0.11969348,-2.945126701,0.025892155
-0.223347926,-1.742868422,1.013255742,-3.345584212
4.505518855,0.002328241,4.505817181,0.002082601
-2.318898206,0.015979136,-1.864295726,0.030350284
-0.803980469,-0.148331504,-0.550144305,-0.032057115
-2.008861549,-0.084863808,-1.679888166,0.069616781
-0.88027112,-0.148563229,-0.594077093,-0.031630879
-0.857992159,-0.147830359,-0.594077093,-0.031630879
-2.294077978,-0.263189445,-2.90813397,-0.003276412
0.246405448,2.14420546,2.517327005,-0.768635094
4.505766205,0.002053122,4.505817181,0.002082601
-2.109457585,-0.005489127,-1.735690611,-0.022283269
-0.363831441,0.13596934,-1.435064152,-0.097140548
-2.119817072,0.103174602,-1.598558418,-0.134416985
-0.443282298,0.138485977,-1.465789182,-0.095742918
-0.407159297,0.130738885,-1.465789182,-0.095742918
-2.589499059,-0.032175706,-2.980510565,-0.021046562
1.502323594,1.336364412,2.510870854,-0.380859204
4.45014263,0.075103201,4.505817181,0.002082601
-1.568460737,-0.128590115,-2.570807057,0.01161852
-0.566486359,-0.222926804,-1.264806931,-0.015460165
-1.606203683,0.025335984,-2.17973898,-0.084736243
-0.633396701,-0.207554205,-1.298073113,-0.015281645
-0.621689407,-0.217675551,-1.298073113,-0.015281645
-1.982895819,-0.35987582,-2.944857236,0.020004785
0.654643439,1.306420956,3.012554576,1.155021303
4.346010237,0.123402617,4.278452424,0.226193723
-1.593164267,-0.115354453,-2.412475594,-0.184922305
-0.830724593,-0.208809581,-0.886546699,-0.089916257
-1.529584629,0.067961974,-2.077561644,0.020087377
-0.902066725,-0.18493582,-0.925458556,-0.088626452
-0.890905119,-0.197724526,-0.925458556,-0.088626452
-2.005710744,0.025949907,1.705602673,-0.055040431
2.737552708,-1.568680799,0.782953706,-1.668164947
4.395230529,-0.153382689,4.505817181,0.002082601
-1.167367027,0.049292105,-2.214541496,0.023095
-0.883330631,0.023974107,-0.589414916,-0.287666469
0.080690283,-0.137557479,-1.823331876,-0.292115112
-0.895519641,0.006832396,-0.632761576,-0.283425169
-0.910490167,0.014565059,-0.632761576,-0.283425169
-1.486985726,-0.00205487,-2.787319341,0.013128334
2.817425495,-0.851372484,1.266401045,0.094279852
4.498924245,-0.004727705,3.575785062,0.534096668
-1.419947304,-0.015554733,-2.211670818,-0.055829485
-1.095521307,-0.029910242,-1.444010733,0.024525259
0.908369386,-0.330683249,-2.248619827,-0.264606647
-1.090102163,-0.044713197,-1.474602231,0.024106982
-1.101857626,-0.038727906,-1.474602231,0.024106982
-1.040668245,-0.097805405,-1.464066857,-0.070100811
3.760915023,0.654393164,-0.374641176,-0.217920401
4.505012788,0.002669542,3.283815342,-0.51358316
-1.499434213,-0.024989594,-1.966434546,0.041150572
-0.573500378,0.037505211,-1.266842917,0.086497254
-0.449356743,-0.009110689,-2.127149267,0.241560675
-0.5808983,0.039951029,-1.300078711,0.085154021
-0.598011345,0.033330963,-1.300078711,0.085154021
-1.095925304,-0.014571693,-1.151948765,-0.113442022
1.661368253,0.463611892,1.008745314,-2.342261777
4.50473807,0.002208146,4.505817181,0.002082601
-1.612498141,-0.014661516,-2.121424995,0.091188569
-0.430517493,-0.20747861,-0.808390374,-0.12107763
-0.988045487,-0.30666688,-2.132406135,-0.032882602
-0.490791994,-0.197046143,-0.848468744,-0.11932273
-0.471037461,-0.210679105,-0.848468744,-0.11932273
-2.739547429,0.018760516,-2.925351852,-0.020675372
0.490316814,-3.028472507,4.505817181,0.002082601
4.505684785,0.001953585,4.505817181,0.002082601
-1.981057382,0.054972557,-2.147951762,-0.064083559
-0.543071778,0.222305676,-0.256973185,0.008958537
-1.917662041,0.005301493,-2.164810596,-0.038961505
-0.620865091,0.19414268,-0.305281662,0.008772599
-0.595908786,0.228551944,-0.305281662,0.008772599
-2.732842033,-0.012357825,-2.759011459,0.021781693
4.505484604,0.002065455,-0.509256929,1.10193133
4.505786478,0.002081803,3.916842362,-0.291918135
-1.27493942,0.011878517,-1.853466487,0.180118628
-0.556223679,-0.043195403,-0.799749177,0.214733772
0.323780362,0.032033106,-2.357174813,0.429578524
-0.559625006,-0.040780312,-0.839956519,0.211476562
-0.568943155,-0.041911181,-0.839956519,0.211476562
-1.550880862,0.018608157,-1.518249917,-0.111985433
0.769870059,-2.864591811,0.63545386,1.339432167
4.505530362,0.001864643,4.505817181,0.002082601
-2.081248209,0.12670606,-2.460401075,-0.133134422
-0.531172116,-0.101062913,-2.295757885,-0.137627209
-2.014799423,-0.062619966,-2.334116809,-0.016630103
-0.606787335,-0.113600118,-2.313636739,-0.135625301
-0.583146373,-0.09702682,-2.313636739,-0.135625301
-2.698468209,-0.015605693,-3.236522947,0.009444215
3.512660089,-0.624785695,-1.126637963,-0.182767417
4.504843257,0.001402605,3.122532387,0.883270811
-1.373014788,0.008587128,-2.180118956,-0.147541852
-1.093439894,0.004567327,-2.21221345,-0.065889927
0.507960901,-0.11550616,-2.011473411,-0.105388334
-1.084294119,-0.000927711,-2.231339236,-0.064958724
-1.107521817,0.005064331,-2.231339236,-0.064958724
-0.880670154,-0.07146417,0.113451559,-0.105060764
-0.120045228,2.850936846,1.644854123,1.942397211
4.50579794,0.002092303,4.505817181,0.002082601
-2.370052776,-0.092888512,-1.873367888,0.010542152
-0.432450911,0.025495579,-0.499607108,-0.285854096
-2.028666842,0.150773866,-1.53187371,-0.289979408
-0.508647888,0.045853423,-0.544294183,-0.281639846
-0.471118203,0.029061385,-0.544294183,-0.281639846
-2.526977268,0.039653747,-2.913245473,-0.002733116
1.368463889,-1.658582152,0.98883234,-2.051632601
4.50208741,-6.98E-05,4.505817181,0.002082601
-1.577135105,0.062352909,-2.475397556,0.025925958
-0.463918969,0.136268457,-0.520530723,0.240044245
-1.311021031,0.11906478,-2.087550713,0.154232882
-0.528434,0.116814078,-0.564905504,0.236409266
-0.512101688,0.13137901,-0.564905504,0.236409266
-2.690532643,-0.024219449,-2.913567017,-0.004066523
0.899537544,-2.420820992,0.630649919,1.462802664
4.505531512,0.00193946,4.505817181,0.002082601
-2.082122225,0.11906179,-2.445367106,-0.11141744
-0.532356247,-0.188052331,-2.306764917,-0.084519435
-2.00940903,-0.113736378,-2.320921807,0.042025114
-0.606722988,-0.195558986,-2.324479487,-0.08331018
-0.585481999,-0.186976228,-2.324479487,-0.08331018
-2.698164046,-0.017163929,-3.23502821,0.016000831
3.365128039,1.001432207,-0.376679937,-2.360291879
4.395700874,0.019219104,4.505817181,0.002082601
-1.09672015,-0.06674955,-2.273635667,0.135164093
-0.722197364,-0.022235742,-0.830755079,0.223992178
0.330938495,0.063588398,-2.056327939,0.059996804
-0.729183513,-0.02332366,-0.870499647,0.220596782
-0.741759432,-0.025330926,-0.870499647,0.220596782
-1.564451211,-0.074767213,-2.699142086,-0.007984895
3.382872537,-1.227144556,0.516915252,-0.718221147
4.5048271,0.00137256,4.505817181,0.002082601
-1.290147039,0.054853949,-2.435630504,0.088111521
-0.414265717,-0.030258764,-1.160262459,0.002545739
-0.36231277,-0.203156115,-2.243998924,0.04672074
-0.450343676,-0.040815566,-1.195089006,0.002455514
-0.449387972,-0.031453804,-1.195089006,0.002455514
-2.423828874,-0.033074184,-2.891426662,-0.062095003
1.39572055,-0.023721065,1.036113455,-0.832944966
4.385210915,-0.168980449,4.505817181,0.002082601
-1.653490047,-0.013760502,-1.8442408,0.004069505
-1.516428546,0.033363233,-0.504510969,-0.330513059
-0.452195609,0.124486811,-1.262083341,-0.040620402
-1.524949725,0.036649494,-0.549124852,-0.325632258
-1.549776859,0.031341503,-0.549124852,-0.325632258
0.761063686,0.176083671,-2.826567092,0.000612119
2.931132634,1.30157107,4.505817181,0.002082601
4.334521333,0.061079009,4.505817181,0.002082601
-1.123062769,-0.066265119,-2.541606793,-0.026832112
-0.903219416,-0.111078877,-0.459542682,-0.021599428
-0.172753967,0.040984418,-1.999666452,0.035908027
-0.909140843,-0.110182131,-0.504827733,-0.021329277
-0.931237994,-0.113344062,-0.504827733,-0.021329277
-0.868945738,-0.119766014,-2.485813797,0.067634817
4.3849178,-0.140846484,-1.13347518,0.787522835
4.505693051,0.002102623,3.118171186,-0.381407773
-1.342879889,-0.023707436,-2.219476214,-0.02752898
-1.045445372,0.05690862,-2.401614934,-0.007118906
0.393528461,0.195296083,-2.052779441,0.334650727
-1.04054534,0.064292712,-2.417913832,-0.007064883
-1.063673515,0.063831235,-2.417913832,-0.007064883
-1.049896368,0.099346454,0.454697055,-0.115895064
2.588183905,1.166859202,4.505817181,0.002082601
4.452822122,-0.005350448,4.505817181,0.002082601
-1.097657502,-0.01680356,-2.537839555,0.009718797
-0.674701462,0.068502777,-1.38598566,-0.00053528
0.343149567,0.160172827,-2.462405178,-0.003461627
-0.703157077,0.064549521,-1.417443204,-0.00057952
-0.695930241,0.066050681,-1.417443204,-0.00057952
-2.164658318,-0.108832665,-2.374920981,-0.037884815
2.923593283,0.654978381,4.505817181,0.002082601
4.339345121,-0.125995277,4.505817181,0.002082601
-1.100552886,0.006782279,-2.501267707,0.029003318
-0.890781682,0.030208523,-0.435091858,0.002070365
-0.170346733,0.061475338,-1.954638236,-0.024863044
-0.894637396,0.027630619,-0.480741847,0.001987236
-0.916705028,0.027892611,-0.480741847,0.001987236
-0.930565459,-0.078590586,-2.661517306,0.103499431
2.984935378,1.145928908,-1.755868782,-0.39437372
4.49374083,0.015931104,3.561000743,-0.098717721
-1.333710995,-0.047775854,-2.232028828,0.127777739
-0.792347082,-0.033003542,-0.896704504,0.269163266
0.420127218,0.116495758,-2.153032602,0.159382583
-0.784132125,-0.022456255,-0.935464752,0.265093675
-0.805001435,-0.027925876,-0.935464752,0.265093675
-0.814491126,0.039777923,-2.01533311,-0.085638304
0.612301433,2.56939808,3.000597028,0.737417604
4.342958335,-0.124690124,4.280352541,-0.134658384
-1.538589077,-0.018985849,-2.433266833,-0.043314067
-0.826688163,0.248350718,-0.846532754,0.012155277
-1.357763319,0.194633581,-2.045576069,0.070589839
-0.890460405,0.260907522,-0.886041834,0.011921626
-0.884479292,0.252752446,-0.886041834,0.011921626
-1.776438651,0.070374827,1.175029521,0.024484996
1.648003917,-1.618791638,4.505817181,0.002082601
4.345814964,-0.181435434,4.505817181,0.002082601
-1.332743589,0.012709132,-2.026410172,0.008645824
-0.866005744,-0.139990103,-0.141386181,0.006162847
-1.107549271,-0.071906762,-2.150588628,0.004084187
-0.908006157,-0.134897432,-0.191419837,0.006018635
-0.913084774,-0.142251153,-0.191419837,0.006018635
-1.511022167,0.1718306,-2.740600467,-0.003540415
2.249407889,-1.198488385,0.85744415,1.839123353
4.505214895,0.001942282,4.175876146,0.151339011
-1.647433813,0.046243869,-2.23184028,-0.07882022
-0.479392346,-0.269986074,-0.651068015,0.255057456
-0.710490103,-0.34231015,-1.94858777,0.224540771
-0.514709987,-0.264060638,-0.693494479,0.2511984
-0.513377179,-0.269386787,-0.693494479,0.2511984
-2.284001923,0.020497891,-1.4923396,-0.145107975
2.213664465,-1.107330332,1.411098489,0.413840367
4.505205721,0.001698863,4.315658452,0.093736675
-1.53196845,0.02228128,-2.222751276,-0.09398156
-0.503862914,0.193085116,-0.831229915,-0.313005961
-0.476818099,0.180234663,-2.059501419,-0.207180479
-0.530092298,0.17818935,-0.870967396,-0.308386459
-0.532777425,0.19330232,-0.870967396,-0.308386459
-2.071903877,0.021950836,-1.393041333,0.025683924
4.357541713,-0.170625734,0.010209017,1.449741373
4.504589773,0.000854245,4.505817181,0.002082601
-1.203918274,0.036699902,-2.449790052,-0.080583128
-0.638523662,-0.000810856,-1.161751657,-0.148964831
0.354430576,-0.048697202,-2.208912122,0.059488234
-0.64272579,-0.000646479,-1.196555977,-0.146793704
-0.654735744,-0.001218668,-1.196555977,-0.146793704
-1.75890138,0.019371094,-2.765859027,-0.013801626
2.993305274,-1.746225777,0.911163888,0.07122156
4.39591139,-0.132149875,4.505817181,0.002082601
-1.15081017,0.080231549,-2.214539514,-0.052232077
-0.873049982,0.009848405,-0.576402658,-0.336839627
0.15587268,-0.138672272,-1.808634222,-0.309807098
-0.881887795,-0.003820233,-0.61994353,-0.331864399
-0.897450731,0.004192821,-0.61994353,-0.331864399
-1.48117815,0.053415418,-2.772207183,0.022125201
2.311819504,1.000536321,4.505817181,0.002082601
4.217525201,0.36436311,4.505817181,0.002082601
-1.03576897,-0.127746731,-1.96870799,-0.066487289
-0.875608849,-0.255775209,-0.073472396,-0.000210652
-0.669715826,0.071612399,-2.317977413,0.067691569
-0.889430251,-0.235122586,-0.12451969,-0.000259737
-0.911739675,-0.248866655,-0.12451969,-0.000259737
-0.31448429,0.073659199,-2.743856824,-0.006773112
1.253678724,0.583372824,-1.499079791,-0.467527715
4.444013558,-0.006064743,4.505817181,0.002082601
-1.304286346,0.012335777,-2.012735565,-0.082628874
-0.631606394,0.371084626,-0.709326997,0.023154504
-1.248192025,-0.054399224,-2.02596999,-0.174144603
-0.693682763,0.352439948,-0.750883924,0.022756686
-0.684770138,0.365503963,-0.750883924,0.022756686
-2.245035386,0.03451321,-2.89822726,0.032740614
3.364589619,-1.133822504,0.132786068,2.393833628
4.505486857,0.001885896,3.920195396,-0.016809227
-1.414440057,0.027374671,-2.033457429,0.013152616
-0.525781963,-0.080232653,-0.800797007,0.036560066
-0.002145994,-0.087530286,-2.26314034,0.290463878
-0.534913128,-0.082203838,-0.84098871,0.035962165
-0.544856834,-0.080021975,-0.84098871,0.035962165
-1.717571223,0.015606816,-1.26676703,-0.170252124
1.935107226,2.732500404,4.505817181,0.002082601
4.455780079,0.056793078,4.505817181,0.002082601
-1.287910322,-0.120899654,-2.603410849,0.012499829
-0.572785318,-0.089998535,-1.497272391,-0.02205005
-0.861774576,0.030543475,-2.546978404,0.015613909
-0.628493191,-0.079750889,-1.527068939,-0.021773173
-0.615827649,-0.096612011,-1.527068939,-0.021773173
-2.548391816,-0.041777146,-2.527882077,-0.040259708
2.600786208,-1.317989176,4.259671208,0.260495697
4.498908163,-0.002777259,4.453811812,0.055474375
-1.191944059,0.019395551,-2.516364716,-0.039182452
-0.845575009,0.048222195,-1.362968673,-0.012754732
0.67924282,-0.263949092,-2.316297632,-0.117787663
-0.852893047,0.039364375,-1.394769755,-0.012616592
-0.85623665,0.044062067,-1.394769755,-0.012616592
-1.727196267,-0.030443822,-2.199809983,-0.05157241
4.505800884,0.002077619,1.893638593,0.593129946
4.5057258,0.002117092,3.626948828,-0.615744727
-1.193556714,-0.011313908,-2.513273997,0.135769881
-0.592499807,-0.03406093,-2.916680465,0.059971613
-0.051201565,0.025516354,-1.968073755,0.208469924
-0.60030406,-0.03261074,-2.925291818,0.059024285
-0.617935975,-0.033344444,-2.925291818,0.059024285
-1.527287353,0.03102014,1.562716529,-0.018869173
0.925787833,1.378926886,3.134349193,0.427014197
4.458733857,0.038107183,4.505817181,0.002082601
-1.490044102,-0.081982766,-1.865212664,-0.006600114
-0.585315814,-0.188459076,-0.033135426,0.058887384
