x-r,y-r,x-s,y-s
3.718818526,-0.277917624,3.943233567,-0.004597196
-1.920250955,0.004876111,-2.482815672,0.160620475
-1.177795768,0.032290766,-0.612726357,0.040509003
-1.158791572,-0.133484389,-2.859510477,0.22346178
-1.149632738,0.032248352,-0.664099137,0.039643999
-1.152791353,0.031925581,-0.664099137,0.039643999
0.037602526,0.27798763,-3.304775372,-0.011130109
1.945883002,-1.141608503,-4.05470265,-0.017446267
3.530954795,-0.25634232,3.943233567,-0.004597196
-1.861493948,-0.159952709,-2.711572278,-0.498431534
-1.18051032,-0.459494498,-1.444881295,-0.310667658
0.148650213,0.073335543,-2.70943009,0.046877525
-1.161952696,-0.447474191,-1.483833852,-0.30629122
-1.1685188,-0.448232165,-1.483833852,-0.30629122
-0.611983714,0.506419752,-3.43131192,-0.075162357
3.109671,-0.912713097,0.326752412,0.615305959
3.940386938,-0.005551137,3.7506286,0.20802087
-1.788643861,-0.019284668,-2.757967971,-0.125086955
-0.900942696,0.001285606,-1.498052203,0.271721182
-0.096612442,0.268684859,-2.813286718,0.103246615
-0.899851426,0.000562586,-1.536211164,0.26740525
-0.902533561,0.001884363,-1.536211164,0.26740525
-0.838766023,-0.054293994,-1.869339492,-0.449649433
0.931355112,2.40379307,0.590944941,-1.920015961
3.025106152,0.676040217,3.943233567,-0.004597196
-0.788251356,0.239500221,-2.945905144,-0.41972839
-1.117666168,0.169459133,-1.374134849,-0.820204357
-0.140391207,0.592822756,-3.078223749,-0.19725205
-1.057823912,0.181347418,-1.414143324,-0.808222893
-1.066833545,0.191670728,-1.414143324,-0.808222893
3.412560255,0.080696351,-3.453708713,-0.312109144
1.096960212,0.29408465,-4.05470265,-0.017446267
3.487318794,0.154330791,3.943233567,-0.004597196
-1.860343746,-0.003284431,-2.792604092,0.149313566
-1.382146978,-0.396883133,-1.492935337,0.377500575
-0.074153497,-0.14986655,-2.589858339,0.301287074
-1.358647546,-0.381030079,-1.53117067,0.371605846
-1.361652917,-0.366075953,-1.53117067,0.371605846
-0.062258284,0.777073602,-3.404989242,0.064440579
1.918044728,-0.628612323,3.943233567,-0.004597196
3.414197153,-0.015105987,3.943233567,-0.004597196
-1.522452677,0.323317424,-3.10219271,-0.033451832
-1.348237663,-0.087960699,-1.989235645,0.040990478
-0.274408911,0.741796882,-3.056730042,0.042827047
-1.302312992,-0.08150717,-2.020063511,0.040118287
-1.31745026,-0.079287511,-2.020063511,0.040118287
1.005911745,0.812921017,-3.055094331,0.262118341
0.339243014,0.05159246,3.943233567,-0.004597196
3.748628121,0.013519567,3.943233567,-0.004597196
-1.911683564,-0.012576737,-2.693431999,0.13651054
-1.475949464,0.041698521,-0.755083561,0.020309251
-1.115385194,0.918662039,-2.528368046,0.163511965
-1.449156665,0.039833465,-0.804331607,0.019745735
-1.452533696,0.024947684,-0.804331607,0.019745735
0.393537454,-0.498194157,-3.305318085,-0.016828924
0.997898675,1.69834198,-4.05470265,-0.017446267
3.419377031,0.36547487,3.943233567,-0.004597196
-1.900665649,0.066944899,-2.676399018,0.554567942
-1.551302827,-0.048314492,-1.299128206,0.463963012
-0.394649227,-0.556210005,-2.457622854,0.130195337
-1.520044337,-0.022408084,-1.340256183,0.456777799
-1.521586705,-0.01101411,-1.340256183,0.456777799
0.272113099,0.493242086,-3.352789476,0.127193204
1.897084277,-1.833971889,1.974315991,2.199411767
3.235289885,-0.527119988,3.342874049,-0.148929143
-1.3596386,0.473646807,-3.079034863,0.143330352
-1.351503948,0.088023951,-3.467171103,0.24884976
-0.984169092,0.655667292,-2.472835271,0.094388577
-1.291524831,0.097372291,-3.475940231,0.244875192
-1.299222525,0.094395492,-3.475940231,0.244875192
1.8826099,1.638975214,1.155060689,0.472620555
2.323111268,2.098435132,3.943233567,-0.004597196
3.665115636,0.345696674,3.943233567,-0.004597196
-2.049121344,0.002095941,-2.616076395,-0.017258574
-1.304382324,0.169357534,-0.893202945,-0.000875495
-1.015236102,-0.296486004,-2.98530954,0.195024503
-1.274980283,0.173832872,-0.940389508,-0.00112282
-1.280403966,0.183529754,-0.940389508,-0.00112282
0.483108923,-0.375871657,-3.313889847,-0.042505706
1.136476324,2.24658941,0.857322968,-1.394139346
3.710270711,-0.132387104,3.943233567,-0.004597196
-1.578298429,-0.085397605,-2.683316871,0.438314798
-1.208103684,-0.440593061,-1.439203562,0.325983981
-0.081224391,-0.59212981,-2.682097572,-0.044606952
-1.188348234,-0.403379318,-1.478240862,0.320858156
-1.196169088,-0.398186253,-1.478240862,0.320858156
-1.568398755,1.255607609,-3.531859234,0.063812914
2.135639931,-0.410265457,0.95514947,-0.768113274
3.487485241,-0.510777808,3.943233567,-0.004597196
-1.835975678,0.171075469,-2.316769568,-0.301985074
-1.31836386,0.175370366,-1.049123838,0.000870953
-0.752716058,0.026351015,-1.931741514,-0.155078075
-1.281761456,0.192978691,-1.093983223,0.000597562
-1.299552969,0.177770663,-1.093983223,0.000597562
-0.07599871,-0.10524743,-3.471352915,-0.021066457
3.943233541,-0.004597221,0.320578113,0.227946892
3.941714081,-0.005327964,3.943233567,-0.004597196
-1.867264282,0.071029335,-2.641768278,-0.379253788
-0.950820731,0.120439595,-1.029512345,-0.046376188
-0.586867453,0.393266803,-2.791876708,-0.082181508
-0.941885142,0.111395124,-1.074664439,-0.045944398
-0.943106123,0.111632785,-1.074664439,-0.045944398
-0.617010005,-0.607983356,-2.932360288,-0.653165834
1.536018987,-2.286612777,1.180054645,-0.413603725
3.082550424,-0.773660567,3.943233567,-0.004597196
-1.502960696,0.333970838,-2.439510424,0.061729412
-1.275661545,-0.15900085,-1.08609826,0.030350424
-0.48724147,0.273564726,-2.107686795,-0.126183977
-1.224846677,-0.13909914,-1.130405788,0.02963704
-1.244313918,-0.148364701,-1.130405788,0.02963704
1.029604615,1.54600987,-3.475077007,-0.00946518
3.943233559,-0.004597201,1.09871942,-3.194895863
3.94231051,-0.004601467,3.943233567,-0.004597196
-1.758669154,-0.03827093,-3.039532685,0.07284868
-1.002061132,-0.050527314,-1.738571278,0.188225404
0.368621835,0.106945946,-2.71832839,0.042410924
-0.996998072,-0.047226559,-1.773140403,0.185155677
-0.993616575,-0.044818036,-1.773140403,0.185155677
-0.875984216,-0.065996678,-3.508828921,-0.012632439
2.438436408,-1.388309367,3.943233567,-0.004597196
3.755021062,-0.16122275,3.943233567,-0.004597196
-1.979089667,0.026320707,-2.707132325,-0.054238754
-1.268028521,-0.178732097,-0.837721781,0.043397699
-1.597697231,-0.291220732,-2.817380519,0.016494163
-1.234963522,-0.171574273,-0.885736421,0.04248958
-1.231330192,-0.168856764,-0.885736421,0.04248958
0.431336778,0.159437215,-3.317096755,-0.013052692
0.57868304,-0.078628085,0.565650976,0.568835947
2.669406476,-0.015464014,3.943233567,-0.004597196
-1.24912317,0.32246294,-2.428197028,0.063774009
-1.173694951,0.088217079,-1.107083012,0.018348346
-0.204332857,0.347952353,-2.238843026,-0.041598478
-1.110354822,0.096199865,-1.151077335,0.017814098
-1.135364435,0.103724147,-1.151077335,0.017814098
2.21103681,1.831462212,-3.469006187,-0.014529307
2.418035455,-1.395082134,3.943233567,-0.004597196
3.828542028,-0.094346315,3.943233567,-0.004597196
-1.860393913,-0.000412248,-3.133422007,-0.19033326
-1.277181296,-0.252351891,-1.274237403,0.25675662
-0.935419287,-0.201233016,-2.437960735,0.002984206
-1.241159181,-0.241156056,-1.315736884,0.252664039
-1.24674795,-0.246183671,-1.315736884,0.252664039
-0.191042636,-0.070469766,-1.498743847,-1.849744068
1.929879299,1.092455428,3.943233567,-0.004597196
3.417774574,0.418991128,3.943233567,-0.004597196
-1.462611108,0.219575047,-3.099286295,-0.040047349
-1.391307929,-0.11052874,-1.951399935,0.037314483
0.061927931,0.635057628,-3.04671776,0.003255934
-1.342414575,-0.100307075,-1.982792513,0.036497158
-1.35439817,-0.083590085,-1.982792513,0.036497158
1.189070981,0.557378873,-2.948088989,0.143038929
1.127622768,-1.485759579,0.559576455,0.522482755
3.939083445,-0.007740328,3.943233567,-0.004597196
-1.61722198,0.069282502,-3.107594598,0.016728344
-0.960904641,-0.52442998,-1.077923934,-0.012812151
0.243488625,0.402377388,-2.409440037,0.217200194
-0.963283424,-0.51063178,-1.122353467,-0.012881317
-0.969231583,-0.518592119,-1.122353467,-0.012881317
-2.377624391,-0.324061363,-3.474279649,-0.014309902
1.131079723,0.295374922,0.336864272,-0.480716172
3.939348521,-0.007277603,3.943233567,-0.004597196
-1.602284112,-0.02370617,-3.004872942,0.143849521
-1.051231357,-0.617998412,-1.053324854,0.038076551
0.280243084,0.170301671,-2.283867881,0.16869591
-1.049977687,-0.593962635,-1.098121538,0.037247852
-1.05888518,-0.598169037,-1.098121538,0.037247852
-2.479469728,0.072538795,-3.473811993,-0.012413302
2.669201823,-0.935645308,-0.265990129,-1.44086523
3.940595896,-0.00428662,3.412986867,-0.617828575
-1.818479997,-0.068487177,-2.794932588,-0.007806172
-1.041191718,-0.210961623,-1.218048146,0.063870404
-0.171463817,-0.239217875,-2.693889197,-0.008437846
-1.028674397,-0.199619849,-1.260386273,0.062656722
-1.030423492,-0.203324182,-1.260386273,0.062656722
-0.837545271,-0.007303447,-2.003839022,0.004946636
2.615110689,-1.524040282,3.943233567,-0.004597196
3.714721162,-0.289503136,3.943233567,-0.004597196
-1.91945189,0.013052011,-2.47096432,0.164000332
-1.191576126,0.005986328,-0.606931862,0.043252266
-1.193436928,-0.17770276,-2.85870392,0.156602626
-1.163740137,0.006342708,-0.658391127,0.042346318
-1.168464537,0.003283207,-0.658391127,0.042346318
0.080521483,0.331084729,-3.305148397,-0.00843495
3.590489372,-0.347175614,-1.210188502,3.1728524
3.704687797,-0.262016303,2.728110846,1.026361252
-1.729678039,-0.055206519,-2.90000678,-0.516442711
-1.439914295,0.023019292,-3.164731563,-0.606952054
-1.464227753,-0.082628541,-2.663472346,0.127848081
-1.382799844,0.017888345,-3.178014713,-0.59815346
-1.382354742,0.014685712,-3.178014713,-0.59815346
0.489729875,0.051975856,0.167792831,0.540638737
1.837281015,2.598112109,-0.453784126,-1.099927184
3.794827037,0.148290915,3.477497861,-0.448446629
-2.006107597,0.118385854,-2.34330366,-0.238350733
-1.259173523,0.170254997,-1.227474649,-0.304831468
-0.627865842,-0.181326218,-2.758305325,-0.597217924
-1.258917427,0.191008004,-1.269672082,-0.300542136
-1.260007727,0.186816,-1.269672082,-0.300542136
0.704869658,-1.224841621,-2.463456025,0.636408327
1.953130545,-1.587524701,1.422612099,1.250728754
3.535808596,0.043468166,3.943233567,-0.004597196
-1.773657429,-0.095627121,-2.786951368,-0.494572799
-1.518797889,-0.050990165,-1.759620221,-0.461257749
-0.926983066,-0.23639495,-2.838324361,-0.064703515
-1.468379349,-0.05861168,-1.793875182,-0.454633697
-1.472255428,-0.061567447,-1.793875182,-0.454633697
0.025963953,0.349832071,-3.471073703,-0.019729767
1.294480473,0.276821861,3.943233567,-0.004597196
3.68626615,0.051049613,3.943233567,-0.004597196
-1.869770426,0.08234747,-2.727635525,-0.042287101
-1.39996537,-0.065073259,-0.784740502,-0.003544627
-1.381913906,0.460282413,-2.609046881,0.163121517
-1.355611289,-0.06269617,-0.833545907,-0.003752114
-1.35847208,-0.065184305,-0.833545907,-0.003752114
0.407747898,-0.096798452,-3.312646002,-0.014032862
1.127221577,0.998727317,0.855958639,-0.197200747
3.711210813,-0.225810683,3.943233567,-0.004597196
-1.609855367,-0.001223933,-2.778302679,0.451113103
-1.133716257,-0.572619118,-1.53651691,0.622499196
-0.058075411,-0.37629912,-2.69177144,0.095249156
-1.120437633,-0.534792303,-1.574101771,0.612947772
-1.126606166,-0.535857591,-1.574101771,0.612947772
-1.721003421,1.117336196,-3.536000747,0.074397661
3.471023178,-0.480785926,-1.082276298,3.273791082
3.662739634,-0.310374846,2.785914928,1.024766171
-1.723078118,-0.043362937,-2.922290886,-0.512470747
-1.437513597,0.033831129,-3.196951208,-0.56795589
-1.465276724,-0.055771953,-2.650532358,0.105443142
-1.380588573,0.027408791,-3.209753469,-0.559739329
-1.381834215,0.023427134,-3.209753469,-0.559739329
0.525825059,0.119740688,0.201209161,0.493609073
1.918103509,-0.95785334,3.943233567,-0.004597196
3.413525958,-0.110630388,3.943233567,-0.004597196
-1.532568055,0.338329703,-3.109219167,-0.023376307
-1.336286058,-0.073461946,-1.996842704,0.041334494
-0.343431646,0.728925257,-3.044602423,0.014626939
-1.291748425,-0.068478226,-2.027557031,0.040457169
-1.307175579,-0.069894922,-2.027557031,0.040457169
0.977561933,0.822000575,-3.065577147,0.26580684
0.935475312,2.415398602,0.581444052,-1.847037566
3.088364894,0.627570829,3.943233567,-0.004597196
-0.772901429,0.217266679,-2.964402613,-0.425892254
-1.11688508,0.159260521,-1.42851199,-0.861377901
-0.112857046,0.571345228,-3.078497925,-0.209941714
-1.055007304,0.169699592,-1.467708865,-0.848781906
-1.06474433,0.179169712,-1.467708865,-0.848781906
3.436165164,0.028407297,-3.463916965,-0.324338005
3.943233541,-0.004597204,-3.449857542,-0.664031778
3.942246021,-0.004601691,3.943233567,-0.004597196
-1.748280779,0.0249633,-2.496588099,0.348501424
-0.916682377,0.139044388,-1.275964976,0.15970883
0.288620165,-0.163683948,-2.677725949,-0.095263555
-0.906650649,0.141533874,-1.317438673,0.157064724
-0.903801091,0.138934433,-1.317438673,0.157064724
-1.017005373,-0.0916021,-3.457923029,0.040438324
2.152484978,-2.100567607,-4.05470265,-0.017446267
3.662396799,-0.352202874,3.943233567,-0.004597196
-1.777116632,-0.079141266,-2.5529866,-0.331462647
-0.911599534,-0.008658152,-1.357129125,-0.441007554
0.162612566,-0.206368,-2.708695756,-0.166173304
-0.911902987,-0.010627724,-1.397391417,-0.434685744
-0.921416456,-0.022014818,-1.397391417,-0.434685744
-0.977047493,0.115484946,-3.472802064,0.016914944
-0.22808321,0.070607745,2.590642185,-1.652902231
2.784527351,-0.06687626,3.943233567,-0.004597196
-1.351110554,0.52613097,-2.465423997,-0.173895074
-1.303301631,0.01746124,-0.641331342,-0.120411938
-0.966742533,0.536662363,-2.951341022,0.101046921
-1.255656946,0.033085659,-0.692277182,-0.118875137
-1.267043683,0.028239238,-0.692277182,-0.118875137
2.218608527,1.364715148,-3.237517225,0.049961129
1.668446167,0.236084864,1.8372745,2.598119561
3.722469743,0.010618374,3.943233567,-0.004597196
-1.8162305,0.026748898,-3.061832499,-0.20279579
-1.482923882,-0.039916486,-2.025166599,-0.057160928
-1.112185419,-0.047292346,-2.810333722,0.155794919
-1.433814937,-0.041362591,-2.055458182,-0.056568172
-1.443919936,-0.035446988,-2.055458182,-0.056568172
0.115877295,0.23504955,-3.468520835,-0.015311786
2.302126327,-1.305322443,0.929701732,1.071649966
3.517828185,0.130490032,3.943233567,-0.004597196
-1.822270486,-0.12425762,-2.7550754,-0.492845801
-1.57611639,0.007044693,-1.697270054,-0.479883937
-0.888525363,-0.325376717,-2.826257069,-0.089930802
-1.52184648,0.000665699,-1.732455615,-0.472981883
-1.527027626,-0.002379388,-1.732455615,-0.472981883
-0.124654097,0.281077263,-3.468558335,-0.020591536
3.943233541,-0.004597222,0.441037109,0.212301812
3.941718534,-0.005368249,3.943233567,-0.004597196
-1.871811638,0.072638894,-2.630369917,-0.374810748
-0.959824734,0.120986847,-1.027701541,-0.038520447
-0.59375521,0.391614812,-2.779273546,-0.084068646
-0.950472513,0.112449702,-1.072880662,-0.038205907
-0.951766659,0.11199531,-1.072880662,-0.038205907
-0.59357176,-0.609790488,-2.890971389,-0.700496121
1.559675252,-0.045337474,-0.518061172,-1.584616163
3.738002988,-0.1899612,3.943233567,-0.004597196
-1.747649118,0.01729647,-2.952963904,0.037360931
-1.582020973,0.015472192,-1.167747835,0.07476623
-1.492198396,0.28114346,-2.832239362,0.009505236
-1.529828902,0.017117094,-1.210836713,0.073389925
-1.539173564,0.006907867,-1.210836713,0.073389925
0.152112261,-0.147777315,-1.223689907,-2.06289726
1.161633877,-3.014477415,0.0847403,1.195788811
3.865566896,-0.072306793,3.943233567,-0.004597196
-1.678321666,0.218502322,-3.088974044,0.055556191
-0.809563035,-0.288855957,-1.697748179,0.212144252
0.11478168,0.37995235,-2.748613295,0.153465897
-0.820440594,-0.286059939,-1.732926604,0.208717528
-0.821738745,-0.302217025,-1.732926604,0.208717528
-2.109439088,-0.465573866,-3.394906043,-0.200232642
2.109833647,-0.616989945,-1.260768598,2.017635901
3.736282899,-0.097080711,1.644023732,1.380894122
-1.900646563,-0.055446406,-2.317570202,0.199122569
-1.231432027,-0.031545337,-1.775982487,0.543286406
-1.261959328,-0.295190642,-2.630149916,0.150801101
-1.194562855,-0.031460031,-1.809993236,0.534917262
-1.194552353,-0.032016432,-1.809993236,0.534917262
-0.270344855,0.316018733,1.138645805,0.869788552
1.669986938,0.092256975,1.710465771,2.731827645
3.722798033,-0.004789837,3.943233567,-0.004597196
-1.811421978,0.016381581,-3.040052198,-0.228414781
-1.48272329,-0.046658759,-2.003085132,-0.089705865
-1.130190198,-0.058272697,-2.798035398,0.153278318
-1.434330204,-0.049114476,-2.033706289,-0.088627364
-1.444386481,-0.043671988,-2.033706289,-0.088627364
0.119781709,0.266497524,-3.469293507,-0.016231954
3.087033107,1.076762896,3.943233567,-0.004597196
3.829852297,0.111656243,3.943233567,-0.004597196
-1.748076354,-0.030572261,-3.189684622,-0.006382446
-1.196952152,0.190851148,-1.99112738,0.043547082
-0.553470182,0.595173653,-2.796936698,-0.109121851
-1.170994782,0.168013139,-2.021927011,0.042636733
-1.178100293,0.172558302,-2.021927011,0.042636733
-0.275365227,-0.526228758,-3.507023087,-0.042347766
2.311393768,1.181910758,-0.0683513,-0.818533318
3.420433663,0.430918865,3.943233567,-0.004597196
-0.727879733,-0.151783998,-3.056626384,-0.295004664
-1.150240936,-0.032468927,-1.934120745,-1.060135184
0.199915695,0.283527686,-3.013515546,-0.170338005
-1.081047216,-0.040030484,-1.965771221,-1.044572663
-1.085726355,-0.030036661,-1.965771221,-1.044572663
3.290484008,-0.365204794,-3.587755621,-0.384676061
1.067328602,1.489821944,-0.515470153,0.28503956
3.744242301,0.070009541,3.619102825,0.360462857
-1.752767562,0.122909017,-2.785410799,-0.219680685
-1.489611187,0.035094784,-1.049468731,-0.005737541
-1.670447808,0.449240319,-2.657409398,0.00601817
-1.445356319,0.047614686,-1.094322968,-0.005912298
-1.451781758,0.039210531,-1.094322968,-0.005912298
0.146293648,-0.389908583,-0.39149536,-2.076922849
2.731719508,-1.424981462,0.812985289,0.338804072
3.94045906,-0.005352402,3.750710316,0.225441993
-1.791809217,-0.034125051,-2.779693201,-0.171083272
-0.93762486,-0.063569987,-1.438431757,0.258268158
-0.079200632,0.191095111,-2.68570037,0.020529404
-0.933402668,-0.060933004,-1.477480577,0.254153017
-0.938692235,-0.064126098,-1.477480577,0.254153017
-0.871692702,-0.042000712,-1.922603226,-0.457096717
0.82695923,3.455487651,-0.887883493,-0.472385788
3.50047535,0.538562464,3.551995126,-0.482814655
-1.991095127,-0.005386773,-2.315773695,-0.173013124
-1.199686901,-0.098650871,-1.116570255,-0.075927281
-0.602174282,-0.326127651,-2.593727028,-0.657510936
-1.202562545,-0.067887794,-1.160422978,-0.07505443
-1.207250605,-0.064402772,-1.160422978,-0.07505443
1.297294581,-1.554675226,-2.719345967,0.486619947
2.090701201,2.298175378,-0.465016052,-0.797967711
3.870412054,0.06324891,3.475884704,-0.401606255
-2.003909557,0.139183419,-2.358290934,-0.254176001
-1.270147486,0.229708853,-1.233182849,-0.358903044
-0.638416696,-0.120790505,-2.775383784,-0.559544473
-1.268579354,0.244411321,-1.275295085,-0.353806674
-1.26866155,0.239475194,-1.275295085,-0.353806674
0.553001711,-1.124551454,-2.410380877,0.656184403
1.093484699,0.426237669,-4.05470265,-0.017446267
3.487199351,0.185276483,3.943233567,-0.004597196
-1.863663002,0.006921815,-2.79583273,0.201452021
-1.398311183,-0.38411078,-1.490464052,0.418265641
-0.107047074,-0.189717434,-2.582742887,0.304154504
-1.375720381,-0.366962952,-1.52873627,0.411762478
-1.378535605,-0.352399334,-1.52873627,0.411762478
-0.033459029,0.777044389,-3.404733161,0.075721991
1.142544777,2.579596389,0.848304841,-1.716693904
3.710564685,-0.093477512,3.943233567,-0.004597196
-1.578678868,-0.120867121,-2.670672868,0.406556672
-1.232414556,-0.377775203,-1.418578196,0.194293236
-0.072346955,-0.616013778,-2.681840186,-0.093989841
-1.210602046,-0.340694128,-1.457923337,0.191132945
-1.218250106,-0.334256642,-1.457923337,0.191132945
-1.510684033,1.23928108,-3.521980516,0.049225133
2.572490445,1.788274607,3.943233567,-0.004597196
3.875097786,0.072075513,3.943233567,-0.004597196
-1.972944511,0.025033124,-2.537606866,-0.102268712
-1.338370787,0.1117648,-0.667097599,-0.006589691
-0.621501076,-0.466136096,-2.870290048,-0.213590521
-1.308227487,0.115876807,-0.717658869,-0.006751729
-1.318357779,0.125881812,-0.717658869,-0.006751729
-0.219592681,0.008204096,-3.304155517,-0.023756472
3.943233565,-0.004597195,3.943233567,-0.004597196
3.942535137,-0.004679264,3.943233567,-0.004597196
-1.780630177,0.043202195,-3.198124978,0.105838947
-1.061073119,0.117726859,-1.937986912,0.041694406
-0.117989356,0.600669711,-2.796990088,0.18211673
-1.045125317,0.10553914,-1.969579685,0.040811709
-1.048774885,0.114910672,-1.969579685,0.040811709
-0.709850332,-0.228951826,-3.505519295,0.001789246
3.943233548,-0.004597217,1.038068826,0.014844633
3.941880716,-0.005321823,3.943233567,-0.004597196
-1.872099658,0.054581082,-2.570543156,-0.341966942
-1.000145354,0.123791962,-1.07773784,0.009250211
-0.656080189,0.379384449,-2.708740489,-0.143559806
-0.988373741,0.114455508,-1.122170151,0.008851756
-0.991374674,0.113980782,-1.122170151,0.008851756
-0.476936534,-0.591997313,-2.691485118,-0.908419084
1.686915631,-0.711302669,-0.307295318,0.271641953
3.733975326,-0.041754674,2.346198176,1.222159637
-1.944159301,-0.030088914,-2.488579411,0.11594902
-1.351219142,-0.116498697,-1.735293251,0.78081289
-1.535544222,-0.342937579,-2.715433211,-0.00763227
-1.311674575,-0.113489669,-1.769911302,0.768898574
-1.310705382,-0.11687071,-1.769911302,0.768898574
-0.02805217,0.337796638,1.706570297,-0.005405154
0.935359298,-0.293743078,3.943233567,-0.004597196
3.795968393,0.007892384,3.943233567,-0.004597196
-1.940036886,-0.05311118,-2.680785388,0.173961285
-1.510458453,0.019636,-0.745498799,0.030918982
-0.918637637,0.860539307,-2.544930997,0.087409856
-1.48017966,0.01232206,-0.794889901,0.030197112
-1.484650735,0.001047483,-0.794889901,0.030197112
0.272932178,-0.457890327,-3.305211937,-0.013268092
2.693348473,0.698758348,-0.061896612,3.709796206
3.853968147,0.072093663,3.943233567,-0.004597196
-1.876086853,-0.042966813,-2.81499098,-0.509641598
-1.539752972,0.084174811,-1.702761753,-0.538501895
-1.526978196,-0.113002332,-2.89119826,-0.316295526
-1.493454452,0.077690835,-1.737865348,-0.530724945
-1.490057733,0.074821229,-1.737865348,-0.530724945
0.55843312,-0.183379904,-3.193165975,-0.038638183
1.946974247,-1.294475531,-4.05470265,-0.017446267
3.53663471,-0.278410783,3.943233567,-0.004597196
-1.858625521,-0.163247348,-2.700244888,-0.525010055
-1.170833735,-0.451952205,-1.440690204,-0.344529358
0.17444012,0.083859568,-2.715194746,0.022092565
-1.155682692,-0.445057534,-1.479705315,-0.339647521
-1.162211142,-0.444830359,-1.479705315,-0.339647521
-0.639425294,0.489089499,-3.435070727,-0.077791046
3.943233567,-0.004597196,-1.749601768,0.69364358
3.942725974,-0.0046903,2.548951942,0.437558545
-1.717329398,-0.108660015,-2.757338762,-0.379283492
-1.465488586,-0.05067586,-2.855816454,-0.857137375
-1.179533428,-0.489230161,-2.597333024,0.062270443
-1.408086562,-0.054182402,-2.873710277,-0.844604671
-1.405019137,-0.059404187,-2.873710277,-0.844604671
0.520835327,-0.317382472,-0.286555326,1.106257724
3.943233565,-0.004597193,2.238665204,-1.994622919
3.942382353,-0.004381659,3.943233567,-0.004597196
-1.773819315,-0.016057628,-3.146145604,0.049204397
-1.012940316,-0.034803031,-1.850992115,0.09864631
0.183179396,0.339045396,-2.738059824,0.073641164
-1.005789016,-0.032079604,-1.883883317,0.096913585
-1.003715182,-0.025341066,-1.883883317,0.096913585
-0.792078087,-0.15797051,-3.505322615,0.035538912
1.952271711,2.467235624,3.591256586,-0.346317883
3.426850145,0.675320652,3.845250253,-0.094382956
-1.391569186,-0.041264103,-3.062029421,0.027959614
-1.440857699,-0.055586059,-1.919204161,0.045203583
0.2956892,0.416352116,-2.832983969,0.175216271
-1.385548412,-0.04795716,-1.951077273,0.044268511
-1.392566732,-0.021860521,-1.951077273,0.044268511
1.476847175,0.013306492,-2.747617561,0.072886721
1.54574948,-0.862853622,3.943233567,-0.004597196
3.751788308,-0.001674576,3.943233567,-0.004597196
-1.919424009,0.045285315,-2.706351489,-0.193548057
-1.397790155,-0.189542403,-0.807053978,0.017859164
-1.624360673,-0.075935096,-2.675439637,0.10123747
-1.362791599,-0.193305569,-0.855526346,0.017332218
-1.358535434,-0.188277205,-0.855526346,0.017332218
0.540056144,0.225076051,-3.326552049,0.00847977
3.943233541,-0.004597187,-0.582820499,-1.280186701
3.940786399,-0.004070428,3.943233567,-0.004597196
-1.782778875,-0.169475232,-2.9667134,-0.239096648
-0.768216347,0.233833804,-1.639030663,-0.596619252
-0.037524218,-0.232912975,-2.750405222,-0.352959942
-0.76696153,0.217884683,-1.675085469,-0.587974879
-0.761936283,0.228897438,-1.675085469,-0.587974879
-1.773901453,-0.019120495,-3.302106631,-0.014656133
2.047311976,-1.540939392,1.122325323,1.049060951
3.715114235,-0.05021491,3.943233567,-0.004597196
-1.750258001,-0.205763764,-2.31630054,0.357906196
-1.317066721,-0.082372505,-2.23924636,0.964579984
-0.521751415,-0.560459825,-2.206726845,0.38043011
-1.288289086,-0.104672498,-2.266342723,0.949922876
-1.284804715,-0.110854102,-2.266342723,0.949922876
1.061473769,-0.39370804,-3.605433753,0.156035149
3.542841678,0.348301371,0.039310522,-0.351755642
3.819956867,0.124653649,3.943233567,-0.004597196
-1.062360084,-0.511440246,-3.088160906,0.287123192
-1.130719094,-0.22404503,-2.78770028,-0.60197468
0.339786643,-0.158535224,-2.961835229,0.320257388
-1.070264989,-0.236709749,-2.806610763,-0.593250375
-1.064229792,-0.230130302,-2.806610763,-0.593250375
2.421414243,-0.983190964,-3.803542457,-0.04042147
2.429602791,-1.72264014,3.943233567,-0.004597196
3.829433707,-0.119246899,3.943233567,-0.004597196
-1.853916079,0.035859361,-3.138674083,-0.195191211
-1.237000237,-0.20821331,-1.331717988,0.286327142
-0.911336532,-0.060171251,-2.463868522,0.007404071
-1.203149397,-0.195299915,-1.37235955,0.28179321
-1.208522213,-0.203126953,-1.37235955,0.28179321
-0.188949173,-0.146584718,-1.046728187,-1.969970564
3.943233559,-0.0045972,1.353241625,-2.972975085
3.942325069,-0.004552503,3.943233567,-0.004597196
-1.764012374,-0.034458538,-3.075047176,0.053592258
-1.00094885,-0.053867257,-1.766770132,0.165947305
0.322794113,0.160681884,-2.730747891,0.044166805
-0.996226826,-0.049343679,-1.800918378,0.163210087
-0.992861336,-0.046605953,-1.800918378,0.163210087
-0.848029564,-0.083705222,-3.508181562,0.001800573
1.932072256,0.694535675,-1.589578273,-1.168374029
3.868938779,-0.07845021,1.915296344,-1.576524306
-1.88631603,-0.036813181,-2.749539527,0.136089604
-1.218251094,-0.069491367,-1.856114248,-0.710516767
-0.685325756,-0.52240886,-2.711704534,-0.083752197
-1.188775991,-0.062194112,-1.888929,-0.700172431
-1.191640123,-0.054454793,-1.888929,-0.700172431
